registry,nir,cc,economy_name,type,resource,start,value,delegation_date,transfer_date,opaque_id,holder_name
apnic,irinn,IN,India,ipv6,2001:df2:1880::/48,2001:df2:1880::,48,2019-11-25,,A92B3985,Network
apnic,irinn,IN,India,ipv4,103.145.111.0/24,103.145.111.0,256,2019-11-22,,A9232459,D'Decor Home Fabrics Pvt Ltd
ripencc,,IN,India,ipv4,194.124.239.0-194.124.240.255,194.124.239.0,512,2019-11-22,2022-09-21,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,194.124.247.0-194.124.248.255,194.124.247.0,512,2019-11-22,2022-09-21,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,194.124.252.0/24,194.124.252.0,256,2019-11-22,2025-07-30,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,194.124.255.0/24,194.124.255.0,256,2019-11-22,2025-07-30,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,194.126.131.0/24,194.126.131.0,256,2019-11-22,2025-07-30,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,194.126.194.0/24,194.126.194.0,256,2019-11-22,2025-07-30,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv6,2001:df2:d80::/48,2001:df2:d80::,48,2019-11-22,,A921FC7F,Paradise Telecom Pvt Ltd
apnic,irinn,IN,India,ipv4,103.145.110.0/24,103.145.110.0,256,2019-11-21,,A92CD5A6,Wbs Internet Services Private Limited
apnic,irinn,IN,India,ipv6,2405:8540::/32,2405:8540::,32,2019-11-21,,A92E51FA,Promptnet Broadband Pvt Ltd
ripencc,,IN,India,ipv4,193.254.27.0-193.254.28.255,193.254.27.0,512,2019-11-20,2022-08-23,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,194.0.133.0/24,194.0.133.0,256,2019-11-20,2022-08-23,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,194.0.136.0/24,194.0.136.0,256,2019-11-20,2022-08-23,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,194.11.226.0/24,194.11.226.0,256,2019-11-20,2024-04-03,75256023-3d22-4c9f-8df0-e26a36024b01,ROCKHOSTER PRIVATE LIMITED
ripencc,,IN,India,ipv4,194.11.246.0/24,194.11.246.0,256,2019-11-20,2024-04-23,fb351286-870e-43fd-9a2c-7bbc12428fe7,HosterDaddy Private Limited
apnic,irinn,IN,India,ipv6,2405:8340::/32,2405:8340::,32,2019-11-20,,A9294C75,Vihaan Telecommunication Pvt. Ltd.
apnic,irinn,IN,India,ipv4,103.145.100.0/24,103.145.100.0,256,2019-11-19,,A92C1DC4,Bitwise Solutions Pvt. Ltd.
apnic,,IN,India,ipv4,103.145.88.0/24,103.145.88.0,256,2019-11-18,,A91F8CAA,Glovis India Anathapur Private Limited
apnic,irinn,IN,India,ipv4,103.145.89.0/24,103.145.89.0,256,2019-11-18,,A92BF9EC,Directorate General Of Training
apnic,irinn,IN,India,ipv6,2001:df2:380::/48,2001:df2:380::,48,2019-11-18,,A929BF64,Juweriyah Networks Private Limited
apnic,irinn,IN,India,ipv6,2001:df2:480::/48,2001:df2:480::,48,2019-11-18,,A92BF9EC,Directorate General Of Training
apnic,irinn,IN,India,ipv6,2405:8040::/32,2405:8040::,32,2019-11-18,,A928D043,Netzy Internet Services Private Limited
apnic,irinn,IN,India,ipv6,2405:80c0::/32,2405:80c0::,32,2019-11-18,,A92D8A4F,Ultranet Infotech Solution Private Limited
ripencc,,IN,India,ipv4,103.145.75.0/24,103.145.75.0,256,2019-11-15,2025-07-30,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,,IN,India,asn,AS139794,139794,1,2019-11-14,,A91F8CAA,Glovis India Anathapur Private Limited
apnic,,IN,India,ipv4,103.145.50.0/23,103.145.50.0,512,2019-11-13,,A91736B7,Cloudiate Information Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.145.54.0/23,103.145.54.0,512,2019-11-13,,A924C94D,Jb Jain Broadband Solutions Private Limited
apnic,,IN,India,ipv4,103.145.56.0/24,103.145.56.0,256,2019-11-13,,A91C36EE,Kochar Infotech Limited
ripencc,,IN,India,ipv4,193.28.182.0/24,193.28.182.0,256,2019-11-13,2026-03-18,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,193.28.191.0/24,193.28.191.0,256,2019-11-13,2026-03-18,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,193.28.202.0/24,193.28.202.0,256,2019-11-13,2026-03-18,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,193.28.237.0/24,193.28.237.0,256,2019-11-13,2026-03-18,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,,IN,India,asn,AS139788,139788,1,2019-11-13,,A91C36EE,Kochar Infotech Limited
apnic,,IN,India,asn,AS139784,139784,1,2019-11-12,,A91736B7,Cloudiate Information Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.145.36.0/23,103.145.36.0,512,2019-11-08,,A9277DC7,Srshta Tech Solutions Private Limited
apnic,irinn,IN,India,ipv4,103.145.16.0/24,103.145.16.0,256,2019-11-07,,A9246FDB,D. E. Shaw India Private Limited
apnic,irinn,IN,India,ipv4,103.145.18.0/23,103.145.18.0,512,2019-11-07,,A9241099,Speedostar Telco Private Limited
apnic,irinn,IN,India,ipv4,103.145.6.0/23,103.145.6.0,512,2019-11-06,,A9285228,Trl Krosaki Refractories Limited
apnic,irinn,IN,India,ipv4,103.145.8.0/23,103.145.8.0,512,2019-11-06,,A9277112,Dishawaves Infotech Private Limited
apnic,irinn,IN,India,ipv4,103.144.232.0/23,103.144.232.0,512,2019-11-05,,A927516F,Lobatel Internet Services
apnic,irinn,IN,India,ipv4,103.144.234.0/23,103.144.234.0,512,2019-11-05,,A929BA50,I-infolink Networks Private Limited
apnic,irinn,IN,India,ipv4,103.144.215.0/24,103.144.215.0,256,2019-11-04,,A9274928,Vestal Web Pvt Ltd
apnic,irinn,IN,India,ipv4,103.144.216.0/23,103.144.216.0,512,2019-11-04,,A92A3CB2,Aditya Birla Financial Shared Services Ltd.
apnic,,IN,India,ipv6,2405:7140::/32,2405:7140::,32,2019-11-04,,A911C362,LEAPSWITCH NETWORKS PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.144.188.0/23,103.144.188.0,512,2019-10-31,,A92212E1,SFour Cablenet Pvt. Ltd.
apnic,irinn,IN,India,ipv4,103.144.192.0/24,103.144.192.0,256,2019-10-31,,A925DCFB,Reis Network Solutions
apnic,irinn,IN,India,ipv4,103.144.193.0/24,103.144.193.0,256,2019-10-31,,A92CA3B2,Minet Communication
apnic,irinn,IN,India,ipv4,103.144.172.0/23,103.144.172.0,512,2019-10-30,,A922D066,Stromnet Communication Private Limited
ripencc,,IN,India,ipv4,194.76.108.0/23,194.76.108.0,512,2019-10-28,2022-07-12,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,194.76.120.0/23,194.76.120.0,512,2019-10-28,2022-07-12,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.144.118.0/23,103.144.118.0,512,2019-10-23,,A92DE3D7,Aconstant Network Solutions Pvt Ltd
apnic,irinn,IN,India,ipv4,103.144.120.0/23,103.144.120.0,512,2019-10-23,,A9243998,Technomex Infocom Systems Pvt. Ltd.
apnic,irinn,IN,India,ipv4,103.144.110.0/24,103.144.110.0,256,2019-10-22,,A92A934D,Pine Labs Pvt. Ltd.
apnic,irinn,IN,India,ipv4,103.144.111.0/24,103.144.111.0,256,2019-10-22,,A92B4915,Market-hub Stock Broking Private Limited
apnic,irinn,IN,India,ipv4,103.144.112.0/23,103.144.112.0,512,2019-10-22,,A922316C,Shree Ganesh Traders And Services
apnic,irinn,IN,India,ipv4,103.144.114.0/23,103.144.114.0,512,2019-10-22,,A92ABA8E,Big Data Broadband Pvt. Ltd.
apnic,,IN,India,ipv4,103.144.116.0/24,103.144.116.0,256,2019-10-22,,A91D50A2,Visa Consolidated Support Services India Private Limited
ripencc,,IN,India,ipv4,194.24.232.0/23,194.24.232.0,512,2019-10-21,,6809b402-28ba-4e78-b12d-3d35ccd7a0a3,PrimeCrown Technologies Private Limited
ripencc,,IN,India,ipv4,194.24.250.0/23,194.24.250.0,512,2019-10-21,,6809b402-28ba-4e78-b12d-3d35ccd7a0a3,PrimeCrown Technologies Private Limited
ripencc,,IN,India,ipv6,2a06:2340::/29,2a06:2340::,29,2019-10-21,,6809b402-28ba-4e78-b12d-3d35ccd7a0a3,PrimeCrown Technologies Private Limited
ripencc,,IN,India,asn,AS207990,207990,1,2019-10-21,2021-06-03,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.144.92.0/23,103.144.92.0,512,2019-10-18,,A924F892,Birla Institute Of Technology And Science
apnic,irinn,IN,India,ipv4,103.144.94.0/24,103.144.94.0,256,2019-10-18,,A92B0FA5,Acushnet Communication Private Limited
apnic,,IN,India,ipv4,103.144.56.0/23,103.144.56.0,512,2019-10-16,,A91A840E,Tatanet Services Limited
apnic,irinn,IN,India,ipv6,2001:df1:b280::/48,2001:df1:b280::,48,2019-10-16,,A92C14C5,BROBAN INTERNET SERVICES PVT LTD
apnic,irinn,IN,India,ipv4,103.144.36.0/23,103.144.36.0,512,2019-10-14,,A9246888,Young It Solutions
apnic,irinn,IN,India,ipv4,103.144.24.0/23,103.144.24.0,512,2019-10-11,,A92F8B96,Arihant Internet Service Private Limited
apnic,irinn,IN,India,ipv4,103.144.26.0/23,103.144.26.0,512,2019-10-11,,A92DD7EC,Siplink Communications Private Limited
apnic,irinn,IN,India,ipv6,2001:df1:ad80::/48,2001:df1:ad80::,48,2019-10-11,,A92BADF8,NIXI
apnic,irinn,IN,India,ipv6,2001:df1:a780::/48,2001:df1:a780::,48,2019-10-10,,A92535D8,Bharat Computers
apnic,irinn,IN,India,ipv6,2405:6240::/32,2405:6240::,32,2019-10-10,,A921EC32,Sefaro Networks Private Limited
apnic,irinn,IN,India,ipv6,2001:df1:a180::/48,2001:df1:a180::,48,2019-10-09,,A923FC55,Angel Air Network Solutions Pvt. Ltd.
apnic,irinn,IN,India,ipv6,2405:6040::/32,2405:6040::,32,2019-10-09,,A92915CB,Airgenie Technologies
apnic,irinn,IN,India,ipv6,2001:df1:9980::/48,2001:df1:9980::,48,2019-10-07,,A926CCEB,NIXI
apnic,,IN,India,ipv6,2405:5bc0::/32,2405:5bc0::,32,2019-10-04,,A9113984,USsoftware P Ltd.
ripencc,,IN,India,ipv4,91.217.72.0/23,91.217.72.0,512,2019-10-03,2026-04-01,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.143.212.0/23,103.143.212.0,512,2019-10-03,,A9275865,Arjun Broadband Private Limited
apnic,irinn,IN,India,ipv4,103.143.214.0/24,103.143.214.0,256,2019-10-03,,A924C3EB,Pink Solutions
apnic,irinn,IN,India,ipv4,103.143.215.0/24,103.143.215.0,256,2019-10-03,,A925CEA8,Cloud4c Services Private Limited
apnic,irinn,IN,India,ipv4,103.143.180.0/23,103.143.180.0,512,2019-10-01,,A92B29D6,Sukruti Gcn Networks Pvt. Ltd.
apnic,,IN,India,ipv4,103.143.184.0/24,103.143.184.0,256,2019-10-01,,A917BFF3,Medusind Solutions India Pvt Ltd
apnic,irinn,IN,India,ipv6,2001:df1:9080::/48,2001:df1:9080::,48,2019-10-01,,A92B29D6,Sukruti Gcn Networks Pvt. Ltd.
ripencc,,IN,India,ipv4,45.158.212.0/22,45.158.212.0,1024,2019-09-30,2025-07-30,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,45.159.8.0/22,45.159.8.0,1024,2019-09-30,2022-09-21,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.143.163.0/24,103.143.163.0,256,2019-09-27,,A92D2718,Xerago E Biz Services Pvt Ltd
apnic,irinn,IN,India,ipv4,103.143.166.0/23,103.143.166.0,512,2019-09-27,,A92126F5,Tanvi Enterprises
apnic,irinn,IN,India,ipv4,103.143.168.0/23,103.143.168.0,512,2019-09-27,,A92ED247,Aspt Networks Pvt Ltd
apnic,irinn,IN,India,ipv6,2405:5740::/32,2405:5740::,32,2019-09-27,,A923AA03,Radinet Info Solutions Private Limited
apnic,,IN,India,ipv4,103.143.155.0/24,103.143.155.0,256,2019-09-26,,A91A0A1C,icertis Solutions Pvt Ltd
apnic,irinn,IN,India,ipv6,2405:56c0::/32,2405:56c0::,32,2019-09-26,,A9278DCD,Lightyears Broadband Pvt Ltd
apnic,,IN,India,asn,AS139684,139684,1,2019-09-26,,A91A0A1C,icertis Solutions Pvt Ltd
ripencc,,IN,India,ipv4,45.157.124.0/22,45.157.124.0,1024,2019-09-25,2025-05-09,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.143.109.0/24,103.143.109.0,256,2019-09-25,,A9259A9F,Softaid Computers
apnic,irinn,IN,India,ipv4,103.143.146.0/23,103.143.146.0,512,2019-09-25,,A92F915C,Daanish Broadband Private Limited
apnic,irinn,IN,India,ipv6,2405:5540::/32,2405:5540::,32,2019-09-25,,A924F6CC,Precious netcom pvt ltd
ripencc,,IN,India,ipv4,45.156.224.0/22,45.156.224.0,1024,2019-09-24,2021-09-28,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.143.108.0/24,103.143.108.0,256,2019-09-23,,A92C3AD2,Laya Network Private Limited
apnic,irinn,IN,India,ipv6,2405:4bc0::/32,2405:4bc0::,32,2019-09-20,,A9254DB9,Surround Networks Pvt Ltd
apnic,irinn,IN,India,ipv4,103.143.84.0/24,103.143.84.0,256,2019-09-19,,A92FD8F9,Conjoinix Total Solutions Private Limited
ripencc,,IN,India,ipv4,45.154.192.0/22,45.154.192.0,1024,2019-09-17,2021-09-22,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.143.50.0/23,103.143.50.0,512,2019-09-16,2025-07-23,A924F6CC,Precious netcom pvt ltd
ripencc,,IN,India,ipv4,45.153.100.0/22,45.153.100.0,1024,2019-09-13,2021-09-16,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,45.153.156.0/22,45.153.156.0,1024,2019-09-13,2021-09-17,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.143.36.0/23,103.143.36.0,512,2019-09-13,,A922D16C,Vetal Hotel And Resort Pvt Ltd
apnic,irinn,IN,India,ipv4,103.143.38.0/23,103.143.38.0,512,2019-09-13,,A928141C,Alpha It And Services Pvt Ltd
ripencc,,IN,India,asn,AS35672,35672,1,2019-09-13,2021-09-17,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,asn,AS39486,39486,1,2019-09-13,2021-09-16,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.143.3.0/24,103.143.3.0,256,2019-09-11,,A92DE399,Digitizer Access Netowrk Private Limited
apnic,irinn,IN,India,ipv4,103.143.6.0/23,103.143.6.0,512,2019-09-11,,A92B7C69,Sathya Web Services Private Limited
apnic,irinn,IN,India,ipv4,103.143.8.0/23,103.143.8.0,512,2019-09-11,,A92E51FA,Promptnet Broadband Pvt Ltd
ripencc,,IN,India,ipv4,45.150.252.0/22,45.150.252.0,1024,2019-09-09,2022-07-12,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.142.225.0/24,103.142.225.0,256,2019-09-06,,A92347C7,Indian Institute Of Information Technology Allahabad
ripencc,,IN,India,ipv4,45.149.20.0/22,45.149.20.0,1024,2019-09-04,2025-07-30,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,45.149.28.0/22,45.149.28.0,1024,2019-09-04,2021-09-09,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.142.198.0/23,103.142.198.0,512,2019-09-04,,A92CB6D8,Vilas Internet Services Pvt Ltd
ripencc,,IN,India,ipv4,45.148.104.0/22,45.148.104.0,1024,2019-09-02,2022-09-21,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,,IN,India,ipv4,103.142.174.0/23,103.142.174.0,512,2019-09-02,,A9114899,Qovic Online Solutions LLP
apnic,,IN,India,ipv6,2001:df1:4b80::/48,2001:df1:4b80::,48,2019-09-02,,A9114899,Qovic Online Solutions LLP
apnic,irinn,IN,India,ipv6,2405:4040::/32,2405:4040::,32,2019-09-02,,A92DCAAB,Bluwaves Internet Services India P. Ltd
apnic,,IN,India,ipv6,2405:3e40::/32,2405:3e40::,32,2019-08-31,,A91E9467,PRISAC AVIATION TECHNOLOGIES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.142.161.0/24,103.142.161.0,256,2019-08-30,,A926DBD4,Isyan Communications Pvt Ltd
apnic,irinn,IN,India,ipv4,103.142.162.0/23,103.142.162.0,512,2019-08-30,,A92866A7,Padmnet Broadband Service Pvt. Ltd.
apnic,irinn,IN,India,ipv4,103.142.164.0/23,103.142.164.0,512,2019-08-30,,A9298ADD,All Time Tele Infra Pvt Ltd
apnic,irinn,IN,India,ipv4,103.142.166.0/24,103.142.166.0,256,2019-08-30,,A92BB47E,Indian Energy Exchange Ltd
apnic,irinn,IN,India,ipv6,2405:3d40::/32,2405:3d40::,32,2019-08-30,,A9298ADD,All Time Tele Infra Pvt Ltd
apnic,irinn,IN,India,asn,AS24457,24457,1,2019-08-30,,A92591B0,NIXI
apnic,irinn,IN,India,asn,AS24470,24470,1,2019-08-30,,A92591B0,NIXI
apnic,irinn,IN,India,asn,AS24508,24508,1,2019-08-30,,A92591B0,NIXI
apnic,,IN,India,asn,AS139624,139624,1,2019-08-30,,A9114899,Qovic Online Solutions LLP
apnic,irinn,IN,India,ipv4,103.142.149.0/24,103.142.149.0,256,2019-08-29,,A92C1DC4,Bitwise Solutions Pvt. Ltd.
apnic,irinn,IN,India,ipv4,103.142.134.0/23,103.142.134.0,512,2019-08-28,,A92897EA,Vimitel Network Pvt Ltd
apnic,,IN,India,ipv4,103.142.120.0/23,103.142.120.0,512,2019-08-27,,A9180542,Alegra Infocom Private Limited
apnic,,IN,India,ipv6,2001:df1:4080::/48,2001:df1:4080::,48,2019-08-27,,A9180542,Alegra Infocom Private Limited
ripencc,,IN,India,ipv4,45.145.104.0/22,45.145.104.0,1024,2019-08-26,2025-08-13,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.142.116.0/23,103.142.116.0,512,2019-08-26,,A922035A,Mediakind India Pvt. Ltd.
apnic,irinn,IN,India,ipv4,103.142.77.0/24,103.142.77.0,256,2019-08-23,,A9263E2F,Tradebulls Securities Private Limited
apnic,irinn,IN,India,ipv4,103.142.106.0/23,103.142.106.0,512,2019-08-23,,A9217AD1,Raaghav Broadnet Services Pvt.ltd.
apnic,irinn,IN,India,ipv4,103.142.108.0/24,103.142.108.0,256,2019-08-23,,A921A08F,Airmimo Networks Private Limited
apnic,irinn,IN,India,ipv4,103.142.112.0/23,103.142.112.0,512,2019-08-23,,A92BE201,Trichy Internet Communication Pvt Ltd
apnic,irinn,IN,India,ipv4,103.142.114.0/23,103.142.114.0,512,2019-08-23,,A9260268,A C N Fiber Private Limited
apnic,irinn,IN,India,ipv6,2405:32c0::/32,2405:32c0::,32,2019-08-23,,A9217AD1,Raaghav Broadnet Services Pvt.ltd.
apnic,irinn,IN,India,ipv6,2405:33c0::/32,2405:33c0::,32,2019-08-23,,A92471A6,SHREE BALAJI INFOWAY PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2405:3440::/32,2405:3440::,32,2019-08-23,,A92DBEEA,Limerick Technologies Pvt Ltd
apnic,irinn,IN,India,ipv6,2405:34c0::/32,2405:34c0::,32,2019-08-23,,A92113F0,Nas Internet Services Private Limited
ripencc,,IN,India,ipv4,45.144.88.0/22,45.144.88.0,1024,2019-08-22,2021-09-09,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,45.143.172.0/22,45.143.172.0,1024,2019-08-21,2025-07-30,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,45.143.68.0/22,45.143.68.0,1024,2019-08-20,2022-07-12,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,45.143.104.0/22,45.143.104.0,1024,2019-08-20,2022-09-21,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.142.63.0/24,103.142.63.0,256,2019-08-20,,A928EE38,Ang India Limited
apnic,,IN,India,ipv4,103.142.70.0/23,103.142.70.0,512,2019-08-20,2025-03-30,A91B6587,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.142.72.0/23,103.142.72.0,512,2019-08-20,,A928D043,Netzy Internet Services Private Limited
apnic,irinn,IN,India,ipv4,103.142.53.0/24,103.142.53.0,256,2019-08-19,,A92EE130,Gazillio Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.142.64.0/23,103.142.64.0,512,2019-08-19,,A922C6B4,Mctel Broadband Private Limited
apnic,,IN,India,ipv4,103.142.19.0/24,103.142.19.0,256,2019-08-15,,A915180C,Bajaj Allianz Life Insurance Company Ltd
apnic,,IN,India,ipv4,103.142.30.0/23,103.142.30.0,512,2019-08-15,,A91E711B,"HiPoint Technology Services, INC"
apnic,,IN,India,ipv6,2001:df1:2880::/48,2001:df1:2880::,48,2019-08-15,,A91E711B,"HiPoint Technology Services, INC"
apnic,irinn,IN,India,ipv4,103.142.16.0/23,103.142.16.0,512,2019-08-14,,A927CF0E,Airports Authority Of India
apnic,irinn,IN,India,ipv4,103.142.18.0/24,103.142.18.0,256,2019-08-14,,A92BDC25,The Heritage School
apnic,irinn,IN,India,ipv6,2001:df1:2780::/48,2001:df1:2780::,48,2019-08-14,,A927CF0E,Airports Authority Of India
apnic,irinn,IN,India,ipv6,2405:27c0::/32,2405:27c0::,32,2019-08-14,,A92CB61D,Linkwave Technologies Pvt. Ltd
apnic,irinn,IN,India,ipv4,103.142.10.0/23,103.142.10.0,512,2019-08-13,,A92196CC,Karunay Internet Pvt Ltd
apnic,irinn,IN,India,ipv6,2001:df1:2480::/48,2001:df1:2480::,48,2019-08-13,,A92AEEA1,Rathnaa Spectra Private Limited
apnic,irinn,IN,India,ipv6,2405:2740::/32,2405:2740::,32,2019-08-13,,A92196CC,Karunay Internet Pvt Ltd
ripencc,,IN,India,ipv4,45.139.232.0/22,45.139.232.0,1024,2019-08-12,2022-07-12,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,,IN,India,ipv4,103.141.252.0/24,103.141.252.0,256,2019-08-12,,A9170640,Gupshup Technology India Pvt. Ltd.
apnic,irinn,IN,India,ipv6,2001:df4:201::/48,2001:df4:201::,48,2019-08-12,,A92536BC,Hardwork Cable and Internet Services Pvt Ltd
apnic,irinn,IN,India,ipv4,103.141.246.0/24,103.141.246.0,256,2019-08-09,,A92732E0,Rr Internet Isp
apnic,irinn,IN,India,ipv4,103.141.247.0/24,103.141.247.0,256,2019-08-09,,A92DBDF5,Vinayaga Communications Pvt Ltd
apnic,irinn,IN,India,ipv6,2405:26c0::/32,2405:26c0::,32,2019-08-09,,A92744C5,Air Connect Internet Services Pvt ltd
ripencc,,IN,India,ipv4,45.138.224.0/22,45.138.224.0,1024,2019-08-08,2022-09-21,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv6,2405:2540::/32,2405:2540::,32,2019-08-08,,A927FA9C,Adri Infocom Pvt Ltd
ripencc,,IN,India,ipv4,45.138.92.0/22,45.138.92.0,1024,2019-08-07,2025-07-30,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.141.240.0/23,103.141.240.0,512,2019-08-07,,A92188B5,Ansh Net Sol Pvt. Ltd.
apnic,irinn,IN,India,ipv6,2001:df1:1980::/48,2001:df1:1980::,48,2019-08-07,,A92EF546,Shrisai Enterprises
apnic,irinn,IN,India,ipv6,2405:23c0::/32,2405:23c0::,32,2019-08-07,,A924C9B7,JETSPOTNETWORKS PVT LTD
apnic,irinn,IN,India,asn,AS139477,139477,1,2019-08-06,,A92BE201,Trichy Internet Communication Pvt Ltd
apnic,irinn,IN,India,asn,AS139478,139478,1,2019-08-06,,A92C1DC4,Bitwise Solutions Pvt. Ltd.
apnic,irinn,IN,India,asn,AS139479,139479,1,2019-08-06,,A926DBD4,Isyan Communications Pvt Ltd
apnic,irinn,IN,India,asn,AS139480,139480,1,2019-08-06,,A9263E2F,Tradebulls Securities Private Limited
apnic,irinn,IN,India,asn,AS139481,139481,1,2019-08-06,,A921A08F,Airmimo Networks Private Limited
apnic,irinn,IN,India,asn,AS139482,139482,1,2019-08-06,,A92CB6D8,Vilas Internet Services Pvt Ltd
apnic,irinn,IN,India,asn,AS139483,139483,1,2019-08-06,,A92DE399,Digitizer Access Netowrk Private Limited
apnic,irinn,IN,India,asn,AS139484,139484,1,2019-08-06,,A92B7C69,Sathya Web Services Private Limited
apnic,irinn,IN,India,asn,AS139485,139485,1,2019-08-06,,A92E51FA,Promptnet Broadband Pvt Ltd
apnic,irinn,IN,India,asn,AS139486,139486,1,2019-08-06,,A922D16C,Vetal Hotel And Resort Pvt Ltd
apnic,irinn,IN,India,asn,AS139487,139487,1,2019-08-06,,A928141C,Alpha It And Services Pvt Ltd
apnic,irinn,IN,India,asn,AS139488,139488,1,2019-08-06,,A92FD8F9,Conjoinix Total Solutions Private Limited
apnic,irinn,IN,India,asn,AS139489,139489,1,2019-08-06,,A92D2718,Xerago E Biz Services Pvt Ltd
apnic,irinn,IN,India,asn,AS139490,139490,1,2019-08-06,,A92ED247,Aspt Networks Pvt Ltd
apnic,irinn,IN,India,asn,AS139491,139491,1,2019-08-06,,A92F8B96,Arihant Internet Service Private Limited
